"AB_POSTCODE","AB_ADDRESS","UPRN","PARENT_UPRN","CLASS","CLASS_DESC"
"NE418EU","14 BLUEBELL CLOSE WYLAM",100110648153,NA,"RD02","Detached"
"NE418EZ","16 DENE ROAD WYLAM",100110648197,NA,"RD04","Terraced"
"NE418EZ","26 DENE ROAD WYLAM",100110648207,NA,"RD04","Terraced"
"NE418EZ","29 DENE ROAD WYLAM",100110648210,NA,"RD04","Terraced"
"NE418EE","32 FALCON TERRACE WYLAM",100110648358,NA,"RD04","Terraced"
"NE418EL","35 JACKSON ROAD WYLAM",100110648425,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418EQ","7 PARSON ROAD WYLAM",100110648446,NA,"RD04","Terraced"
"NE418EX","2 TYNEDALE CLOSE WYLAM",100110648555,NA,"RD04","Terraced"
"NE418BD","HOLLYN DENE ACOMB DRIVE WYLAM",100110726849,NA,"RD02","Detached"
"NE418HT","SOUTH HILL ELM BANK ROAD WYLAM",100110726901,NA,"RD02","Detached"
"NE418AQ","FRENCHS FOOD AND GIFTS THE COFFEE TREE MAIN ROAD WYLAM",100110807202,NA,"CR07","Restaurant / Cafeteria"
"NE418BN","11 THOMAS CLOSE WYLAM",10093518976,NA,"RD02","Detached"
"NE418BF","5 FORSTER GARDENS WYLAM",10093519000,NA,"RD04","Terraced"
"NE150PB","2 CHERRYTREE GARDENS HORSLEY NEWCASTLE UPON TYNE",100110642561,NA,"RD03","Semi-Detached"
"NE150NR","4 HORSLEY WOOD COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110642599,NA,"RD04","Terraced"
"NE426BT","20 BEWICK LANE OVINGHAM PRUDHOE",100110642989,NA,"RD04","Terraced"
"NE426DX","25 GREEN RISING OVINGTON PRUDHOE",100110644391,NA,"RD04","Terraced"
"NE426AJ","4 THE TERRACE OVINGHAM PRUDHOE",100110646410,NA,"RD04","Terraced"
"NE426AJ","6 THE TERRACE OVINGHAM PRUDHOE",100110646412,NA,"RD04","Terraced"
"NE426BD","20 WELBURN CLOSE OVINGHAM PRUDHOE",100110646563,NA,"RD04","Terraced"
"NE426AS","66 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646891,NA,"RD04","Terraced"
"NE418AX","24 ALGERNON TERRACE WYLAM",100110648092,NA,"RD04","Terraced"
"NE418HB","78 DENE ROAD WYLAM",100110648247,NA,"RD02","Detached"
"NE418DE","2 DENECROFT WYLAM",100110648318,NA,"RD02","Detached"
"NE418JT","11 HAGG BANK COTTAGES HAGG BANK WYLAM",100110648385,NA,"RD04","Terraced"
"NE418DZ","6 STEPHENSON TERRACE WYLAM",100110648483,NA,"RD04","Terraced"
"NE418EN","14 THE DENE WYLAM",100110648527,NA,"RD02","Detached"
"NE418DT","5 WEST VIEW WYLAM",100110648597,NA,"RD04","Terraced"
"NE418ES","BONAVISTA 20 WOODVALE GARDENS WYLAM",100110648667,NA,"RD04","Terraced"
"NE426BG","GLENCOE HORSLEY ROAD OVINGHAM PRUDHOE",100110726175,NA,"RD02","Detached"
"NE418AU","LEAF END CHURCH ROAD WYLAM",100110726865,NA,"RD04","Terraced"
"NE418DQ","THE BROW 57 WOODCROFT ROAD WYLAM",100110727010,NA,"RD02","Detached"
"NE437DP","1 THE OLD FORGE NEWTON STOCKSFIELD",100110764683,NA,"RD02","Detached"
"NE426DF","FIELD HOUSE C 254 OVINGTON TO OVINGHAM OVINGHAM PRUDHOE",10014492276,NA,"RD02","Detached"
"NE418AH","LOVEDAYS LARDER AND STEVES EMPORIUM THE OLD POST OFFICE LABURNUM TERRACE WYLAM",200000919264,NA,"CR08","Shop / Showroom"
"NE437TL","1 SOUTH DRIVE NEWTON MOWDEN HALL STOCKSFIELD",200000921056,NA,"RD02","Detached"
"NE426AU","31 CASTLE VIEW OVINGHAM PRUDHOE",200000921297,NA,"RD04","Terraced"
"NE426BG","THE NOOK NOOKE HORSLEY ROAD OVINGHAM PRUDHOE",200000924105,NA,"RD02","Detached"
"NE437UL","HIGHFIELD GRANGE U 8195 NEWTON JUNCTION TO NEWTON HALL JUNCTION CORBRIDGE STOCKSFIELD",10000843388,NA,"RD02","Detached"
"NE150NS","OLD SCHOOL HOUSE B 6528 HORSLEY MAIN ROAD THROUGH VILLAGE HORSLEY NEWCASTLE UPON TYNE",10000843834,NA,"RD02","Detached"
"NE150NT","HOPSIDE COTTAGE B 6528 HORSLEY MAIN ROAD THROUGH VILLAGE HORSLEY NEWCASTLE UPON TYNE",10000843835,NA,"RD02","Detached"
"NE150NT","1 FERNLEY COTTAGES B 6528 HORSLEY NEWCASTLE UPON MAIN ROAD THROUGH VILLAGE HORSLEY TYNE",10000844258,10000844257,"RD04","Terraced"
"NE426DH","HUNTERS CROFT C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000848289,NA,"RD02","Detached"
"NE150NB","SOUTH EAST FARMHOUSE MILL WAY HORSLEY NEWCASTLE UPON TYNE",10000020629,NA,"RD02","Detached"
"NE426DH","LABURNUM HOUSE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000843339,NA,"RD03","Semi-Detached"
"NE437UE","SHAW HOUSE FARMHOUSE FARM C 251 SHAW HOUSE TO NEWTON HALL NEWTON STOCKSFIELD",10000843400,NA,"RD02","Detached"
"NE437AJ","2 BEARL FARM COTTAGES B 6309 STOCKSFIELD TO MOWDEN HALL CROSS ROADS STOCKSFIELD",10000843780,10000843778,"RD03","Semi-Detached"
"NE150NU","SPITAL FARM U 8196 MELTON HALL JUNCTION TO SPITAL JUNCTION HORSLEY NEWCASTLE UPON TYNE",10000843844,NA,"RD03","Semi-Detached"
"NE437UL","HILLCREST U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843389,NA,"RD03","Semi-Detached"
"NE180LJ","1 WELTON HALL FARM COTTAGE COTTAGES U 8196 MELTON HALL JUNCTION TO SPITAL JUNCTION HORSLEY WELTON NEWCASTLE UPON TYNE",10000843847,10014493283,"RD04","Terraced"
"NE150NT","FERNDALE COTTAGE B 6528 HORSLEY MAIN ROAD THROUGH VILLAGE HORSLEY NEWCASTLE UPON TYNE",10000843856,NA,"RD04","Terraced"
"NE437TX","STYFORD LODGE C 252 BYWELL TO HIGH BARNS JUNCTION STOCKSFIELD",10000844746,NA,"RD02","Detached"
"NE180LL","THE ROBIN HOOD INN ROBIN HOOD INN MILITARY ROAD AT EAST WALL HOUSES EAST WALLHOUSES NEWCASTLE UPON TYNE",2920006237,NA,"CR06","Public House / Bar / Nightclub"
"NE437UL","EAST HOUSE U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843399,NA,"RD03","Semi-Detached"
"NE426DH","PEARTREE HOUSE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844130,NA,"RD04","Terraced"
"NE426EB","STONECROFT U 8202 BEARL JUNCTION TO OVINGTON OVINGTON PRUDHOE",10000844465,NA,"RD02","Detached"
"NE150PA","1 TREATMENT WORKS BUNGALOW BUNGALOWS MILL WAY HORSLEY NEWCASTLE UPON TYNE",10000844536,10014491333,"RD02","Detached"
"NE437UJ","HIGH HOUSE U 8195 NEWTON JUNCTION TO NEWTON HALL JUNCTION CORBRIDGE FARM NEWTON STOCKSFIELD",10000844855,NA,"RD02","Detached"
"NE426BG","DUNCRAE HORSLEY ROAD OVINGHAM PRUDHOE",10000848027,NA,"RD02","Detached"
"NE426DH","GREYSTONES C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000843340,NA,"RD04","Terraced"
"NE437UL","WEST HOUSE U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843396,NA,"RD04","Terraced"
"NE150NT","ASHTREE COTTAGE B 6528 HORSLEY NEWCASTLE UPON MAIN ROAD THROUGH VILLAGE HORSLEY TYNE",10000843855,NA,"RD03","Semi-Detached"
"NE426DN","POST HOUSE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844463,NA,"RD03","Semi-Detached"
"NE437UA","STYFORD HIGH BARNS STYFORD C 252 BYWELL TO HIGH BARNS JUNCTION STOCKSFIELD",10000844627,NA,"RD02","Detached"
"NE437XB","HEATHERY EDGE FARM C 251 NEWTON HALL TO NEWTON FELL HOUSE NEWTON STOCKSFIELD",10000844745,NA,"RD02","Detached"
"NE150NT","HARROW COTTAGE 8 SOUTH EAST FARM HORSLEY NEWCASTLE UPON TYNE",10000847506,NA,"RD02","Detached"
"NE426AT","7 CASTLE VIEW OVINGHAM PRUDHOE",10000847518,NA,"RD04","Terraced"
"NE426EE","GREENGATES C 254 OLD NAFFERTON JUNCTION TO OVINGTON OVINGTON PRUDHOE",10000847566,NA,"RD02","Detached"
"NE426AT","23 CASTLE VIEW OVINGHAM PRUDHOE",10000848077,NA,"RD04","Terraced"
"NE426DB","1 IRVING PLACE OVINGHAM PRUDHOE",10000848751,NA,"RD03","Semi-Detached"
"NE180LL","THE BARN MILITARY ROAD AT EAST WALL HOUSES EAST WALLHOUSES NEWCASTLE UPON TYNE",2920008792,NA,"RD02","Detached"
"NE437TW","STABLE COTTAGE MOWDEN HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000020612,10090299615,"RD02","Detached"
"NE437XD","5 NAFFERTON FARM COTTAGES A 69 TO NAFFERTON FARM STOCKSFIELD",10000843206,10014490217,"RD04","Terraced"
"NE426DN","JASMINE HOUSE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000843345,NA,"RD04","Terraced"
"NE437UE","2 SHAW HOUSE COTTAGES C 251 SHAW HOUSE TO NEWTON HALL NEWTON STOCKSFIELD",10000843402,NA,"RD04","Terraced"
"NE426DH","HIGHLANDER HOUSE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000843813,NA,"RD03","Semi-Detached"
"NE150NT","LEADGATE HOUSE B 6528 HORSLEY NEWCASTLE MAIN ROAD THROUGH VILLAGE HORSLEY UPON TYNE",10000843840,NA,"RD03","Semi-Detached"
"NE437UR","NORTH WING STELLING HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000844558,10000844557,"RD04","Terraced"
"NE437AG","OPENWORKS ENGINEERING LTD TO MOWDEN HALL CROSS ROADS STOCKSFIELD THE SAWMILL ALLENDALE ESTATES U FUND BYWELL B 6309 STOCKSFIELD",10000846925,NA,"CI03","Workshop / Light Industrial"
"NE418EJ","LEAS FIELD 6 HACKWORTH GARDENS WYLAM",10000847754,NA,"RD04","Terraced"
"NE426EA","ROSE IVY COTTAGE 3 JUBILEE ROAD OVINGTON PRUDHOE",10000848323,NA,"RD04","Terraced"
"NE437TW","NO 2 HALL TO STELLING HALL NEWTON THE COTTAGE MOWDEN HALL U 8194 NEWTON STOCKSFIELD",10000020609,10090299615,"RD03","Semi-Detached"
"NE437UL","THE GRANARY U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843394,NA,"RD02","Detached"
"NE437UZ","THE COTTAGE LAKER HALL FARM C 246 AYDON JUNCTION TO WELTON NEWTON STOCKSFIELD",10000843532,10000843531,"RD02","Detached"
"NE426DH","MAIN ROAD THROUGH VILLAGE OVINGTON ELRIG ELRIGG HOUSE C 254 OVINGTON PRUDHOE",10000843814,NA,"RD04","Terraced"
"NE180LJ","WELTON HALL FARM WELTON NEWCASTLE UPON U 8196 MELTON HALL JUNCTION TO SPITAL JUNCTION HORSLEY TYNE",10000843846,NA,"RD02","Detached"
"NE437AQ","UNIT HELPING HANDS COMMUNITY CARE 5 SOUTH ACOMB TO MOWDEN HALL CROSS ROADS STOCKSFIELD BYWELL FARM B 6309 STOCKSFIELD",10000848673,10000020516,"PP","Property Shell"
"NE150NQ","4 CROFT TERRACE HORSLEY NEWCASTLE UPON TYNE",100110642571,NA,"RD04","Terraced"
"NE150PD","9 HIGHCROFTS HORSLEY NEWCASTLE UPON TYNE",100110642589,NA,"RD02","Detached"
"NE426BT","35 BEWICK LANE OVINGHAM PRUDHOE",100110643004,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426AN","5 CROFT VIEW OVINGHAM PRUDHOE",100110643944,NA,"RD03","Semi-Detached"
"NE426DX","16 GREEN RISING OVINGTON PRUDHOE",100110644382,NA,"RD03","Semi-Detached"
"NE426AZ","38 PIPER ROAD OVINGHAM PRUDHOE",100110645687,NA,"RD04","Terraced"
"NE426AR","17 TYNE GARDENS OVINGHAM PRUDHOE",100110646462,NA,"RD04","Terraced"
"NE426BD","5 WELBURN CLOSE OVINGHAM PRUDHOE",100110646548,NA,"RD04","Terraced"
"NE426BD","7 WELBURN CLOSE OVINGHAM PRUDHOE",100110646550,NA,"RD04","Terraced"
"NE426AS","27 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646852,NA,"RD04","Terraced"
"NE418EY","14 DENE ROAD WYLAM",100110648195,NA,"RD02","Detached"
"NE418EE","11 FALCON TERRACE WYLAM",100110648337,NA,"RD04","Terraced"
"NE418EE","17 FALCON TERRACE WYLAM",100110648343,NA,"RD04","Terraced"
"NE418EE","25 FALCON TERRACE WYLAM",100110648351,NA,"RD04","Terraced"
"NE418EG","12 HEDLEY ROAD WYLAM",100110648397,NA,"RD04","Terraced"
"NE418EL","5 JACKSON ROAD WYLAM",100110648412,NA,"RD04","Terraced"
"NE418DU","9 TYNE VIEW WYLAM",100110648553,NA,"RD04","Terraced"
"NE418DT","1 WEST VIEW WYLAM",100110648593,NA,"RD03","Semi-Detached"
"NE426BP","CRANN MOR NUNNYKIRK CLOSE OVINGHAM PRUDHOE",100110726200,NA,"RD02","Detached"
"NE418AB","EVENLEY MAIN ROAD WYLAM",100110726959,NA,"RD04","Terraced"
"NE418AB","GRACOT MAIN ROAD WYLAM",100110726961,NA,"RD02","Detached"
"NE150NX","NORTH DUNSLAWHOLM COTTAGE NORTH DUNSLAW HOLM FARM HORSLEY NEWCASTLE UPON TYNE",10090302035,NA,"PP","Property Shell"
"NE418BE","ELMHURST HOLEYN HALL ROAD WYLAM",100110726935,NA,"RD03","Semi-Detached"
"NE426QH","4 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924118,NA,"RD02","Detached"
"NE426QH","8 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924122,NA,"RD02","Detached"
"NE426QH","27 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924140,NA,"RD02","Detached"
"NE426EE","NORTH YAT THE NURSERIES OVINGTON PRUDHOE",200000924160,NA,"RD02","Detached"
"NE418AD","OAK LODGE BLACKETT COTTAGES WYLAM",10091034203,NA,"RD02","Detached"
"NE418BN","5 THOMAS CLOSE WYLAM",10093518982,NA,"RD02","Detached"
"NE418BN","3 THOMAS CLOSE WYLAM",10093518984,NA,"RD02","Detached"
"NE418BF","9 FORSTER GARDENS WYLAM",10093518996,NA,"RD04","Terraced"
"NE150NJ","3 SOUTH LEA HORSLEY NEWCASTLE UPON TYNE",100110642666,NA,"RD03","Semi-Detached"
"NE150AF","7 STONECROFT HORSLEY NEWCASTLE UPON TYNE",100110642680,NA,"RD04","Terraced"
"NE426DU","1 LEAZES VIEW OVINGTON PRUDHOE",100110644835,NA,"RD03","Semi-Detached"
"NE426EQ","21 SPRINGFIELD OVINGTON PRUDHOE",100110646129,NA,"RD02","Detached"
"NE426AS","47 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646872,NA,"RD04","Terraced"
"NE437TU","1 PEEPY FARM COTTAGES BYWELL STOCKSFIELD",100110647814,NA,"RD04","Terraced"
"NE418EU","7 BLUEBELL CLOSE WYLAM",100110648146,NA,"RD02","Detached"
"NE418EL","21 JACKSON ROAD WYLAM",100110648420,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418LA","10 STEPHENSON COURT WYLAM",100110648469,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418LA","18 STEPHENSON COURT WYLAM",100110648477,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418DZ","21 STEPHENSON TERRACE WYLAM",100110648498,NA,"RD04","Terraced"
"NE418DU","8 TYNE VIEW WYLAM",100110648552,NA,"RD04","Terraced"
"NE418EX","16 TYNEDALE CLOSE WYLAM",100110648569,NA,"RD04","Terraced"
"NE418EX","19 TYNEDALE CLOSE WYLAM",100110648572,NA,"RD04","Terraced"
"NE418DT","8 WEST VIEW WYLAM",100110648600,NA,"RD04","Terraced"
"NE418DH","28 WOODCROFT ROAD WYLAM",100110648624,NA,"RD03","Semi-Detached"
"NE418DJ","MERRION 25 WOODCROFT ROAD WYLAM",100110727008,NA,"RD03","Semi-Detached"
"NE418AU","WYNBEECH CHURCH ROAD WYLAM",100110764305,NA,"RD04","Terraced"
"NE418BN","17 THOMAS CLOSE WYLAM",10093518987,NA,"RD02","Detached"
"NE418BF","3 FORSTER GARDENS WYLAM",10093519002,NA,"RD04","Terraced"
"NE180LL","IBBI DIRECT EAST WALLHOUSES IBBI BUILDING VALLUM FARM EAST WALLHOUSES NEWCASTLE UPON TYNE",10094013346,NA,"CO01","Office / Work Studio"
"NE418JA","9 WYLAM GRANGE STATION ROAD WYLAM",10094524332,100110764307,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426AB","1 THE HILL OVINGHAM PRUDHOE",200000921321,NA,"RD03","Semi-Detached"
"NE418BL","RIFT FARM COTTAGE U 8209 U 9042 DENE TERRACE TO HEXHAM ROAD WYLAM",200000925082,NA,"RD02","Detached"
"NE418JA","5 WYLAM GRANGE STATION ROAD WYLAM",10094524328,100110764307,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE180LL","GLYDE GOLF UNIT 3 VALLUM FARM EAST WALLHOUSES NEWCASTLE UPON TYNE",10023734151,NA,"CN04","Vet / Animal Medical Treatment"
"NE426EE","HALLS OF HEDDON OVINGTON NURSERY THE NURSERIES OVINGTON PRUDHOE",10014493635,NA,"CR08","Shop / Showroom"
"NE418BA","WYLAM HILLS FARM HOLEYN HALL ROAD WYLAM",10090301112,NA,"RD02","Detached"
"NE437AL","TYNE CHEASE TO MOWDEN HALL CROSS ROADS STOCKSFIELD LTD LIMITED UNIT 5 A BEARL FARM INDUSTRIAL UNITS B 6309 STOCKSFIELD",10094524910,10023734301,"CO01","Office / Work Studio"
"NE426DE","OVINGHAM MIDDLE SCHOOL C 254 OVINGTON TO OVINGHAM OVINGHAM PRUDHOE",10000020290,NA,"CE03MS","Middle School"
"NE426DH","THE GRANARY C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000843342,NA,"RD02","Detached"
"NE150NT","FORGE COTTAGE B 6528 HORSLEY MAIN ROAD THROUGH VILLAGE HORSLEY NEWCASTLE UPON TYNE",10000843838,NA,"RD03","Semi-Detached"
"NE150PA","2 TREATMENT WORKS BUNGALOW BUNGALOWS MILL WAY HORSLEY NEWCASTLE UPON TYNE",10000844537,10014491333,"RD02","Detached"
"NE426HL","WEST COTTAGE C 254 OVINGHAM TO WYLAM OVINGHAM PRUDHOE",10000848665,NA,"RD03","Semi-Detached"
"NE150PD","5 HIGHCROFTS HORSLEY NEWCASTLE UPON TYNE",100110642585,NA,"RD04","Terraced"
"NE426BE","8 DENE CLOSE OVINGHAM PRUDHOE",100110643953,NA,"RD04","Terraced"
"NE426AP","39 DENE GARTH OVINGHAM PRUDHOE",100110644003,NA,"RD04","Terraced"
"NE426DL","2 DENE TERRACE OVINGTON PRUDHOE",100110644057,NA,"RD04","Terraced"
"NE426AY","18 PIPER ROAD OVINGHAM PRUDHOE",100110645667,NA,"RD02","Detached"
"NE426EH","28 SPRINGFIELD OVINGTON PRUDHOE",100110646136,NA,"RD02","Detached"
"NE418AX","18 ALGERNON TERRACE WYLAM",100110648086,NA,"RD04","Terraced"
"NE418EU","11 BLUEBELL CLOSE WYLAM",100110648150,NA,"RD02","Detached"
"NE418EU","18 BLUEBELL CLOSE WYLAM",100110648157,NA,"RD02","Detached"
"NE418EZ","22 DENE ROAD WYLAM",100110648203,NA,"RD04","Terraced"
"NE418EZ","24 DENE ROAD WYLAM",100110648205,NA,"RD04","Terraced"
"NE418EJ","14 HACKWORTH GARDENS WYLAM",100110648368,NA,"RD04","Terraced"
"NE418EQ","5 PARSON ROAD WYLAM",100110648444,NA,"RD04","Terraced"
"NE418DH","38 WOODCROFT ROAD WYLAM",100110648634,NA,"RD03","Semi-Detached"
"NE418ER","23 WOODVALE GARDENS WYLAM",100110648670,NA,"RD04","Terraced"
"NE426BG","GREENGATES HORSLEY ROAD OVINGHAM PRUDHOE",100110726176,NA,"RD02","Detached"
"NE426AL","3 THE CROFT HORSLEY ROAD OVINGHAM PRUDHOE",100110764560,100110815760,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE150PE","NORTHUMBRIAN WATER LTD HORSLEY TREATMENT WORKS WATER LANE HORSLEY NEWCASTLE UPON TYNE",10000020697,NA,"CU07","Water / Waste Water / Sewage Treatment Works"
"NE426AU","26 CASTLE VIEW OVINGHAM PRUDHOE",200000921292,NA,"RD04","Terraced"
"NE426AU","39 CASTLE VIEW OVINGHAM PRUDHOE",200000921333,NA,"RD02","Detached"
"NE150NS","CROFT COTTAGE CROFT LANE HORSLEY NEWCASTLE UPON TYNE",200000923944,NA,"RD02","Detached"
"NE426QH","24 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924137,NA,"RD02","Detached"
"NE418AU","SEATON HOUSE CHURCH ROAD WYLAM",200000925089,NA,"RD04","Terraced"
"NE150NS","THE OLD POST OFFICE B 6528 HORSLEY NEWCASTLE MAIN ROAD THROUGH VILLAGE HORSLEY UPON TYNE",10000843862,NA,"RD03","Semi-Detached"
"NE426DH","THE MALTINGS C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844128,NA,"RD02","Detached"
"NE426AL","11 HORSLEY ROAD OVINGHAM PRUDHOE",10000848312,NA,"RD03","Semi-Detached"
"NE150AG","5 CASTLE VIEW HORSLEY NEWCASTLE UPON TYNE",10000020117,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE437XD","7 NAFFERTON FARM COTTAGES A 69 TO NAFFERTON FARM STOCKSFIELD",10000843208,10014490217,"RD04","Terraced"
"NE437UL","THE FARRIERS TOWN FARM U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843524,10091603831,"RD04","Terraced"
"NE418ED","STEPHENSONS ARMS STEPHENSON TERRACE WYLAM",10000843722,NA,"PP","Property Shell"
"NE150NS","DALECROFT DALE CROFT B 6528 HORSLEY MAIN ROAD THROUGH VILLAGE HORSLEY NEWCASTLE UPON TYNE",10000843857,NA,"RD02","Detached"
"NE426BL","BLEACH GREEN FARM COTTAGE WEST ROAD OVINGHAM PRUDHOE",10000844042,NA,"RD02","Detached"
"NE437UX","CROOK HILL CROOKHILL FARM C 254 OLD NAFFERTON JUNCTION TO OVINGTON OVINGTON STOCKSFIELD",10000844871,NA,"RD02","Detached"
"NE426AT","14 CASTLE VIEW OVINGHAM PRUDHOE",10000847814,NA,"RD04","Terraced"
"NE437UL","3 WEST END COTTAGES NEWTON STOCKSFIELD",10000848188,NA,"RD02","Detached"
"NE150NS","SOUTH FARM B 6528 HORSLEY NEWCASTLE MAIN ROAD THROUGH VILLAGE HORSLEY UPON TYNE",10000848639,NA,"RD02","Detached"
"NE437AJ","BEARL EQUINE CLINIC BEARL FARM VETERINARY CLINIC B 6309 STOCKSFIELD TO MOWDEN HALL CROSS ROADS STOCKSFIELD",10000848667,NA,"CN04","Vet / Animal Medical Treatment"
"NE426AZ","65 PIPER ROAD OVINGHAM PRUDHOE",10094012115,NA,"RD03","Semi-Detached"
"NE418DH","TELEPHONE EXCHANGE 26 WOODCROFT ROAD WYLAM",100110764292,NA,"CU06","Telecommunication"
"NE150NY","AUTOMOTIVE DATA SPECIALIST LIABILITY SERVICES LTD UNIT 4 BEWICK HOUSE HORSLEY BUSINESS CENTRE HORSLEY NEWCASTLE UPON TYNE",10014491326,10000848749,"CO01","Office / Work Studio"
"NE437UY","THE STABLES WELL HOUSE FARM C 247 STELLING HALL TO MILITARY ROAD NEWTON STOCKSFIELD",10014492213,10000020504,"RD03","Semi-Detached"
"NE426HQ","MOUNT HULY FARMHOUSE FARM HORSLEY ROAD OVINGHAM PRUDHOE",200000924108,NA,"RD02","Detached"
"NE426AB","WHITE HOUSE 5-6 THE HILL OVINGHAM PRUDHOE",200000924112,NA,"RD02","Detached"
"NE426QH","19 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924132,NA,"RD02","Detached"
"NE418DP","FLAT 6 WYLAM MILL MAIN ROAD WYLAM",200000925127,200000925841,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426DS","15 LITTLE BUILDINGS OVINGTON PRUDHOE",200000921162,NA,"RD03","Semi-Detached"
"NE426AU","33 CASTLE VIEW OVINGHAM PRUDHOE",200000921299,NA,"RD04","Terraced"
"NE426AG","2 BREWERY COTTAGES MAIN ROAD OVINGHAM PRUDHOE",200000921308,200000925889,"RD04","Terraced"
"NE426QH","15 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924128,NA,"RD02","Detached"
"NE426QH","18 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924131,NA,"RD02","Detached"
"NE437TW","THE FORGE NEWTON HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",200000924939,10090299614,"RD02","Detached"
"NE437UU","MAPLE STEADING NEWTON B 6309 MOWDEN HALL CROSS ROADS TO WELTON STOCKSFIELD",10023734294,NA,"RD04","Terraced"
"NE426DH","1 HIGHLANDER GARDENS C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10014492161,10014492160,"RD03","Semi-Detached"
"NE437UH","JUNCTION TO NEWTON HALL JUNCTION CORBRIDGE 2 KILN COTTAGES COTTAGE U 8195 NEWTON STOCKSFIELD",10014492209,NA,"RD03","Semi-Detached"
"NE150NY","GARDNER WEALTH MANAGEMENT UNIT 9 STEPHENSON HOUSE HORSLEY BUSINESS CENTRE HORSLEY NEWCASTLE UPON TYNE",10014493387,10000848750,"CO01","Office / Work Studio"
"NE437AL","CORCORAN YATES LTD UNIT 10 BEARL FARM INDUSTRIAL UNITS B 6309 STOCKSFIELD TO MOWDEN HALL CROSS ROADS STOCKSFIELD",10023734311,10023734301,"CO01","Office / Work Studio"
"NE437UF","NORTH ACOMB FARM U 8200 SOUTH OF SHAW HOUSE TO NORTH ACOMB JUNCTION RIDING MILL STOCKSFIELD",10000020513,NA,"RD04","Terraced"
"NE437UF","2 FARM COTTAGES NORTH ACOMB NORTH ACOMB FARM U 8200 SOUTH OF SHAW HOUSE TO NORTH ACOMB JUNCTION RIDING MILL STOCKSFIELD",10000843791,10000020513,"RD02","Detached"
"NE426DN","EVENWOOD COTTAGE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844044,NA,"RD04","Terraced"
"NE426DH","COSY NEUK C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844055,NA,"RD02","Detached"
"NE437UR","THE OLD STABLES STELLING HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000844559,10000844557,"RD02","Detached"
"NE437UR","ANNEXE THE THE GARDEN HOUSE STELLING HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000844568,10000844557,"RD03","Semi-Detached"
